id,start,end,text,label
4901845c4a814ff893cd2ad545944007,13196,13337,There was controversy between the parties whether those shares were held by Saharia in his individual capacity or as the karta of the family ,ANALYSIS
c1d80934fe364878825273412f9183c7,13338,13396,That controversy has not been gone into by the High Court ,ANALYSIS
5e1c64a9bebd49a8b25153d89444f007,13397,13492,At present we are proceeding on the basis that he held those shares as the karta of his family ,ANALYSIS
7a19908b0c24457dad0843288932b802,13492,13976, Clause e of s 2 6A says dividend includes e any payment by a company not being a company in which the public are substantially interested within the meaning of s 23A of any sum whether as representing a part of the assets of company or otherwise by way of advance or loan to a shareholder or any payment by any such company on behalf or for the individual benefit of a shareholder to the extent to which the company in either case possesses accumulated profits ,STA
c401440c43b74dbf8d8ab3244abeed57,13976,14098, It is not disputed that M s Shyam Sunder Tea Co P Ltd is not a company in which public are substantially interested ,ANALYSIS
e4a41f4ad6734e80bc652b2fd06c3128,14099,14123,it is a private company ,ANALYSIS
6f6e56e266fd47819c6152d3ebc7f669,14124,14224,The only question that was in issue wag that as the shares in question stood in the name of Saharia ,ANALYSIS
f4e61e9d9adf40518e3aee8380e0acce,14225,14284,can they in law be considered as the shares of the H U F ,ANALYSIS
639d0b591d8c4f8cad95bb958517d087,14285,14518,The High Court held for the purpose of the Act they must be considered as the shares of Saharia and therefore any loan granted by M s Shyam Sunder Tea Co Ltd to the H U F cannot come within the scope of clause e to s 2 6A ,RLC
6ec0137700364f7490de108a3a577ae1,14519,15077,In arriving at that conclusion the High Court differed from the view taken by the Mysore High Court in Kishanchand Lunidasing Bajaj v Commissioner of Income tax Mysore 1 wherein that Court held that provisions of s 18 5 23A and 16 2 and other provisions of the Act relating to shares and dividends do not lead to the conclusion that for the purposes of assessment to income tax dividend income derived by a benami holder of shares should be treated as his own income and not that die real owner of the shares which have yielded the dividend income ,ANALYSIS
acb8dcf1d125492b9f11a3f0142282fe,15078,15196,That decision was affirmed by this Court in Kishanchand Lunidasing Bajaj v Commissioner of Income tax Bangalore 2 ,PRE_RELIED
7450cad0255b41078746aaffc9a9e3fb,15197,15397,Therein this Court held that where the shares acquired with the funds of H U F were held in the name of the karta the H U F could be assessed to tax under the Act on the dividend from those shares ,PRE_RELIED
477df9025fbd4b3d8aefdabc9397ec0d,15398,15499,In view of that decision we must hold that the High Court erred in its answer to the second question ,RATIO
518b387ec93447fcb9aa39012d44416c,15500,15601,Hence that answer is discharged and in its place we answer that question in favour of the Department ,RATIO
a96e05bc710e4834bc1f2969a0d9acc8,15601,15884, But we hasten to make it clear that in respect of the loan granted in the account year previous to the 1 53ITR 605 2 60 I T R 500 assessment year 1955 56 the same cannot be brought to tax as assessmet in respect of that year was not made within the time prescribed ,RPC
7c2e0933e30b49ea972c9c3e99ec9c30,15884,15975,In the result Civil Appeals Nos 1956 57 of 1959 are dis missed as being not maintainable ,RPC
06a01510e8794687b01fec6abbdc0664,15976,16028,There will be no order as to costs in those appeals ,RPC
8e40de5dd7fd4971badcc83bf9cefce4,16029,16366,So far as Civil Appeal No 1426 of 1971 appeal relating to assessment year 1955 56 is concerned it is also dismissed but Civil Appeal No 1427 of 1971 appeal relating to assessment year 1956 57 is allowed to the extent mentioned above and the case remitted to the High Court for answering the questions that were not answered by it ,RPC
b753bfd547be4407a2af4ab1c0d4c2ee,16367,16475,As both sides have partly succeeded and partly failed before this Court there will be no order as to costs ,RPC
2010387eb5e144c29217afebd54a5f24,16477,16542,G C Ordered accordingly ,NONE
e791bef1ce484f78b54ca80ff8f2ccf7,0,159, IN THE COURT OF THE PRINCIPAL DISTRICT AND SESSIONS JUDGE AT MYSORE Friday 6th day of December 2013,PREAMBLE
03c4c9fc43a74ea78d0526a7ba7b087d,159,528, PRESENT Sri N RUDRAMUNI B Com LL M Principal District Sessions Judge Mysore CRIMINAL MIS NOS 1761 1789 OF 2013 PETITIONERS CR MIS NO 1761 OF 2013 1 Yeshwanth S o Boregowda Aged about 29 years Residing at No 119 Kempegowda Layout Near Citizen School ,PREAMBLE
41e6dc7d91ef40d683e49e4eb18aa8e1,529,544,Nanjangud Town ,PREAMBLE
7bdeb332b25b471ca9d6471214c30ac4,544,575, Mysore District ,PREAMBLE
88ec8845912e4197b7b72a74e10c9fcd,586,635,2 H P Manju S o Puttaswamy Aged ,PREAMBLE
7a2beeb6a96d484581a36b7cd4b5a380,635,650,about 29 years ,PREAMBLE
02dbba6fdfb3491288d14cb70a425160,651,662,Residing at,PREAMBLE
6ac5f8407fda4132b5da8de6cf11aa33,662,704, No 120 Kempegowda Layout ,PREAMBLE
86c2f0bf9d134a129894420f4955e705,719,786,Near Citizen School Nanjangud Town Mysore District ,PREAMBLE
07f5a810e2684b99b33ab7da1d05b17e,828,874, By Sri R M Siddaraju Advocate PETITIONERS ,PREAMBLE
b735d29971de43a7a4ad2d1301990691,874,890, CR MIS NO 1789,PREAMBLE
ace041b18b134c21a6c58dc5aab93500,891,899,OF 2013 ,PREAMBLE
fe08990bd0554318b2c1875bfae3173c,910,921,1 Prakash,PREAMBLE
ccd8c549c49641b19104555fcd75d341,922,1044,S o Devaiah Aged about 20 years 2 Kumara S o Hanumanthaiah Aged about 22 years ,PREAMBLE
859b55aa372d42d4b92bb9edde65ac78,1044,1291, Both are residing at Madrahalli Village Gundlupet Taluk Chamarajanagar District By Sri B P Devaraj Advocate V ,PREAMBLE
fc479d288c004adb9ea08f7c406d2aab,1291,1369,s RESPONDENT IN BOTH PETITIONS State by Nanjangud Rural Police ,PREAMBLE
4704acd24e694da5bdccd9df15412684,1384,1434, Represented by the Learned Public Prosecutor ,PREAMBLE
5e265e896fcd446d930aeb61b9469097,1434,1502,COMMON ORDERS ON BAIL APPLICATION UNDER SECTION 438 439 OF CR P C ,PREAMBLE
b4af68f5c40d497ebb918e1a077b6e4b,1502,1944, Petitioners in Cr Mis No 1761 of 2013 who are arrayed as Accused Nos 3 and 4 while Petitioners in Cr Mis No 1789 of 2013 who are arrayed as Accused Nos 1 and 2 in the F I R have filed anticipatory and regular bail petitions respectively seeking their enlargement on bail in Cr No 271 of 2013 of Nanjangud Rural Police Station registered for the offences made punishable under Sections 3 4 and 5 of Immoral Traffic Prevention Act 1956 ,FAC
19f6b8028ee44a6c821d35664f113287,1944,2034, 2 In brief case according to Prosecution as set out in the Case Diary is as follows ,FAC
5e93d751b2f040afa7051f9c5c7b318d,2035,2387,The assistant Superintendent of Police Nanjangud Sub Division has suo moto lodged complaint with P S H O of Nanjangud Rural Police Station alleging that on 21 11 2013 at 1 30 p m when he was in the office he received a credible information that in Malabar Plaza Hotel situated at Elachagere Bore Village certain immoral activities were going on ,FAC
d5b750bf6fb047d398f7137203823287,2387,2524, Complainant immediately thereafter secured his staff and panchas to conduct raid and proceeded in their Jeep to Elachagere Bore Village ,FAC
14d8d3043e3a45a099fef4baee57d29b,2525,2637,When they conducted raid on the hotel they found the Petitioners in compromising position with the Prostitutes ,FAC
b37ad53c68ba4d52a67a00b3e2bc3c78,2638,2707,On inquiry with them they revealed their names as Prakash and Kumar ,FAC
e23cf5896e034a088d8465063f9be35a,2708,2865,The complainant arrested the Petitioners seized cell phones from them and produced them before the learned Magistrate who remanded them to Judicial Custody ,FAC
88da32b21ca34f08962ae67389512c31,2866,3039,The Petitioners moved bail application before the learned Magistrate which came to be rejected on the premise that Petitioners were caught red handed along with the victims ,FAC
1098f4f98a5a4124a382a67652ea3f69,3039,3077, Investigation is yet to be completed ,FAC
43dfe11deedd4a4babf00605e64dda2f,3077,3263, 3 On the strength of said complaint a case in Cr No 271 of 2013 for the offences punishable under Sections 3 4 and 5 of Immoral Traffic Prevention Act 1956 came to be registered ,FAC
49754e20e4ac4d1a952048b8e85c7713,3263,3412, 4 Petitioner in Cr Mis No 1789 of 2013 have voluntarily surrendered before the learned Magistrate who in turn remanded them to Judicial Custody ,RLC
fcffa373ea9240348cc65ade208972f8,3413,3723,Hence Petitioners filed the bail petition and the Petitioners in Cr Mis No 1761 of 2013 being apprehensive of their arrest filed the bail petition on the following amongst other common grounds Petitioners are innocent of the offences alleged against them and they have been falsely implicated in the case ,FAC
53e12b8cc9fc4fdb8fdafd13b46326e9,3724,3876,Petitionerd in Cr Mis No 1789 of 2013 have voluntarily surrendered before the Trial Court on 21 11 2013 and till this day they are in Judicial Custody ,FAC
5b9514b185324390a13d91874d0f8df8,3877,4015,Petitioners in Cr Mis No 1789 of 2013 being Cook in the said hotel were not involved in any of the activities as alleged in the complaint ,FAC
c95a767df027448f830ec30610a21632,4016,4071,They are neither the owners nor customers of the hotel ,FAC
685c967d846d4580a840f72e0beaea8c,4072,4178,Petitioners in Cr Mis No 1761 of 2013 are not running any hotel and they are agriculturists by profession ,FAC
2137c0736646497cb1e7568be8c49f84,4179,4435,Petitioners in Cr Mis No 1789 of 2013 are residents of Madrahalli Village Gundlupet Taluk Chamarajanagar District and the Petitioners in Cr Mis No 1761 of 2013 are residents of Nanjangud Taluk Mysore District and having movable and immovable properties ,FAC
3533d7cd02b4489a9438d1196dfd4fa8,4436,4570,They are ready to abide by the conditions that may be imposed by the Court and ready to offer surety to the satisfaction of the Court ,FAC
675974fde63b454b8318a3298ee96cbf,4571,4674,On all these amongst other grounds Petitioners in both petitions prayed for their enlargement on bail ,FAC
d21f383a7a5147f39e51cd24d8da8719,4674,4788, 5 The learned Public Prosecutor has filed similar objections reiterating the averments made in the complaint ,ANALYSIS
00d630c4a8b5439290d117d47fe1fffc,4789,4907,He has contended that there are reasonable grounds to believe that Petitioners have committed the above said offences ,ARG_RESPONDENT
40ddd8319e074ae085b353553324d8e5,4908,4987,Petitioners in Cr Mis No 1761 of 2013 are absconding since the date of offence ,ARG_RESPONDENT
93b2ea6fbd31469aacbf274a12aceb38,4988,5032,All the Petitioners are influential persons ,ARG_RESPONDENT
efd7d963f7ec4b819871a338389295db,5032,5071, Investigation is at preliminary stage ,ARG_RESPONDENT
3c89655c3044489795472468ec69f631,5072,5189,If Petitioners are released on bail they may abscond may tamper prosecution witnesses and may hamper investigation ,ARG_RESPONDENT
7029d3c9b30941108229076edc0ef52b,5190,5257,Hence Petitioners prayed for rejection of both the bail petitions ,ARG_RESPONDENT
a70d422987b44814b501f6287fa523b5,5259,5376,6 Heard the arguments of learned Counsels appearing on behalf of the Petitioners and learned Public Prosecutor 7 ,NONE
691ccded056442b6ae0650410ea7d407,5377,5431,The following points would arise for consideration 1 ,ISSUE
8cfdecfaab514f068f10791f20ec0f35,5432,5540,Whether Petitioners in Cr Mis No 1761 of 2013 are entitled to anticipatory bail as prayed in their petition ,ISSUE
